receipt_id,token_in_address,amount_in,token_out_address,transaction_signer,day
3DgcJAzHZJ3AF1JpkQjJr4Uhus8Fff2kpwcP48poCMwk,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,3219906,aurora,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
CqqRccdNh4XmvhdTHs2TTmxypU7EWTFuZ69xbfG2BGFA,wrap.near,12592651603301655000000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
7SurSY4h7jLs5MP8gZKtGiH8aQrHwQZ4eMN6vhLokzyq,wrap.near,3000000000000000000000000,token.v2.ref-finance.near,satswassie.near,22-08-2022
7zxU7djG3JdjygFjGj6tS7GXcBEHTHc8hCHZPKG9xWeK,wrap.near,15682513251807609000000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
F42Lq8jQ4gGDXtyuJ4Yrcho8d56s3BrECdvD8k9F6zyS,meta-pool.near,10844779371146047756368866,wrap.near,edanlabs.near,22-08-2022
GFvzq5JzmcHRknz3hMbmjTo3T44fALheKKyhtt5rSmZu,wrap.near,9512967017739066000000000,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,22-08-2022
J1gjzZhvddR7tNMkZ14Jh12xmFTaFcF7y1VhPfmcyR5S,pixeltoken.near,1281000000,wrap.near,showme355.near,22-08-2022
7Wogk4JmN9Y5oJL8sw5TJ2e1BxjP3KFvjNt6M5Q9YuyB,token.pembrock.near,14000000000000000000,wrap.near,wnear.odata.near,22-08-2022
LRUvBbE5oLTwGXJKXojCeBK5keJtkV2cMJ9FeWUAzKw,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1200000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
5yeWfMT7ScFRoHCUDbzT5bbjCFUXfDnsNNQV64djT1Xe,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,626999163,wrap.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,22-08-2022
HBFZPe77y7MvH78EGZhhK4H4trSGZBxd4sjqad2ARoMB,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,809919008,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
mNZNRYJd5ZuayFgZjWXbBgntKwCY38NQonbYVrdJQAt,wrap.near,347056007659167065581617999,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
3zESJBxgNG85Qciyn4eCLz2bRWHbMWn47eXn6yfswLgk,wrap.near,68048375713634470000000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
G2nsUDNmdP5i5mLCsLv5bq5NSRPyXTDgjncSkb2Wra49,wrap.near,337320574162679425837320574,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
76UzkNjKNQxqVUvF4SrksZSg7nCWXeW6Ym5rS6PewBG6,token.v2.ref-finance.near,12813512415936641102,celo.token.a11bd.near,nguyenhai265.near,22-08-2022
49XNg9MYEMqHMNQQPZcer5zoHzkjoKBHLwGhVb5ngjXm,wrap.near,19760000000000000000000000,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,jreive.near,22-08-2022
4mynA94qsr4y45ZwzrasriH8kcv5YB7dwv6o9ZVnwUHQ,wrap.near,93346098611775969363331737,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
SQykpEPwqDkExpedV5xifZkZRcNTtxX6VvN97n2q5Qe,wrap.near,39529000000000000000000000,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,jreive.near,22-08-2022
By3SHaTcdBfG14FNEZoGAXkjvp2A9AKu4LgsLd6pAgDu,wrap.near,361071257771401243424198947,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
XiY73S1oPqiFqNRjdQ1kTQvxb7JbHUHpJ1kcPZJxiu6,wrap.near,18435525145801302000000000,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,22-08-2022
CZys8wxe2yg9BsCL7FaDs4Ngj4G8wkkHQkD6VExagszP,wrap.near,35033060562352005000000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
ECDEqkcgm1QBHFfe5MdcNuQMET9wfyCpjoYARLxyfQq3,token.burrow.near,128755863600541562583,token.v2.ref-finance.near,nguyenhai265.near,22-08-2022
8pazRteJm9pyfzwKYPhmVW7PD4WHUqFYyAVdrDMgc8Ho,wrap.near,46494000000000000000000000,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,jreive.near,22-08-2022
AaoNmKHvHhcgt8jYWVdDg4iqS5H2mYsgzKzWtvX2NxC,wrap.near,20756000000000000000000000,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,jreive.near,22-08-2022
69HJamS2f9No8WbnJa5ejtqZP51e2WabocYGGrUC1Sug,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,194569043843273685493,wrap.near,thuannguyen0209.near,22-08-2022
84pBBVjgoxUU68PPjVFtm24DEys8LBca8sLcMP1NG9dU,wrap.near,19750000000000000000000000,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,jreive.near,22-08-2022
BwnHb42P1gJFzWdE5a7QVVK84vWKFLYtHQV8iERyRpgd,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,99655432173207910000,wrap.near,resetme.near,22-08-2022
EmdiQE9QP6wM4G8ArrdRxP9HEPRcpXrVj3X9LG1QS4L5,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,97154852063562680730,wrap.near,boobs.zudwa.near,22-08-2022
236qvhoVQK1k25JpSKtjDCFH74rE1rLtvjwmgMgm3278,aurora,9700000000000000,wrap.near,xmrcll.near,22-08-2022
3WX5D9byWjAiPZTytAyHhuUNSRDrWYhBRKpr8gZCGuAU,wrap.near,19637000000000000000000000,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,jreive.near,22-08-2022
9syWRtk3PbDyS2KgHVtaTJj4uLcwRp9jXBjiVXut8WSH,wrap.near,208000000000000000000000000,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,hoak.near,22-08-2022
AeZXefxmY5tEguM4VxtEk1L8wShyvgUU4wnKQoxi2PF3,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,500000000,usn,twosteppedigital.near,22-08-2022
EfrURBSaFKNVefEPvwjptoP6tZjdXFQow59EbDkFHVEW,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,1000000000,wrap.near,jeffmarketopros.near,22-08-2022
9hW8WEXVv649rBRWTPQTHTQU8PN6Yu45zTRq9C1CWUa6,pixeltoken.near,93950000,wrap.near,alter3go.near,22-08-2022
5QxgBntDbpXL8sadGNhUvqtRKazZvXdQU13iCywCbwa9,pixeltoken.near,272700000,wrap.near,0xd4vld.near,22-08-2022
GjXnHXbGywMnPQKQfXgE6jR9L7sh6BKv5V4ExkqdxEAx,wrap.near,100000000000000000000000000,usn,usn-unofficial.poolowner.near,22-08-2022
HL9AjWNTDVBrXoHmPP9QjCitYFzViNnSjpHkYMhmsAJo,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,95000000,aurora,mairysarmanho.near,22-08-2022
Fbb5QPt2VNYqa3j2YRmGvkKGN44UNyepr2YYRYKY5oh2,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1510000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
6MaLEhwcF2D4NKtU3gEiEi3f41e3BFoL4sN97wtKb8YL,wrap.near,62034993056849650000000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
Q2fPmMoQW8ysEd1vRL1L7QPb21j62R2MxB8TD3Pc3fX,wrap.near,20379189145655952000000000,aurora,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,22-08-2022
7XM8jJTyhJJit3ShkUYWU5BZoBrsSFNhqJZ3hrniX7LB,6b175474e89094c44da98b954eedeac495271d0f.factory.bridge.near,451000000000000000000,wrap.near,nphil.near,22-08-2022
3cnQNmhMnqauthtpMqn1pYM8An9ppaaU5naEAUzDf3fJ,wrap.near,21913075122327597000000000,aurora,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,22-08-2022
6oExgrTtxWr9NDVU5Y3VJDYGwDM81DWZY76A5y35kwSF,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,1630159,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
HX8ReisW5b7Zty61NMKR277Z34X5UREX16GJBFiH5rne,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,97689234983569845608,wrap.near,boobs.zudwa.near,22-08-2022
4QAygAkqBWuwJ8L9rMNRgeaXEDb5NY3en6ChxgMtuz71,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,1278920378226388700000,wrap.near,one-one.near,22-08-2022
13WLsYTNn4D3ftkqzCmNsnXrXdX971zmuKKczLwcJSR2,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,97726583085979234273,wrap.near,boobs.zudwa.near,22-08-2022
356BFTqLoiwibSK3WzAcW7vyZEiwHiS5avGhtSBQr4WW,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,97763952621351061319,wrap.near,boobs.zudwa.near,22-08-2022
eytrV2VGThZJJJn1kGkugtwgVrovz7mpTZKez28uAg8,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,523762248,wrap.near,resetme.near,22-08-2022
8hRnTngBM8vWT9WRPWMGB1RJVU7M9qy7k9mkAeCpX3KC,wrap.near,69832103656021725000000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
7bj4xrhhhgWCSwGm2bqN1344R3DQKUtfcMgSf7jNR4m6,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,1537458,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
3hkWXs88gy3s8sz6DwPxpT6VVtfk61LE6unmTWMe4v5P,wrap.near,59249196159808280000000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
2kbN1NqAUWx75kExcPWb4resePBEDvNq6LDr5rsN4ZGw,wrap.near,11734792144787761500000000,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,22-08-2022
FGTdF5UduTXv976e5gBgpwUDLEvdspjuyFTjGQnLNM86,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,200000000000000000000,wrap.near,e4090f0e36dbea21cd5a8aa219f9c0b7b07a19563cc48f3eda7110265a6889ca,22-08-2022
Bpi7FvWJAex5JFeHqH5pr32rYsCmwvNjL4aG3WJRfByP,wrap.near,24047999999999999999999981,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,boobs.zudwa.near,22-08-2022
Ewv8fH79RyiwXXg2Lej6xKMDU8zVUVZE7tH5A2n9qpCV,aurora,80795253976021370,wrap.near,resetme.near,22-08-2022
3yK2YERowKWcMsjVeTKAhDsAQEUPRhwhrRF538stashz,meta-pool.near,832602948363751583726726,wrap.near,nychuan.near,22-08-2022
8DVN7RbtfpTcDnySqQ6zPdY8K4Qp1yRbKR3LJmsBd9He,abr.a11bd.near,1393739684408689721448643,wrap.near,mysterysatoshi.near,22-08-2022
H7QE2VqDoLPPEjaNiLniUs1KDaw8pf2D7gue54CkpND8,wrap.near,17480348462115252000000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
2s5Nq7R7z7B8RhrHzGvVSqnnxKSDuLvjPaS4QwyaUwpq,deip-token.near,2195440593678681471645,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,vanthinh0409.near,22-08-2022
2duqzS9CLRmZX9J6UzXnmB6VsiqaCA6AGCFuLu4Mz5Ts,wrap.near,21275502924299080500000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
JqtLZ1KmH9Gh1fuCvNXMTTXdcn5JCnDwcmtRPdGNgHp,wrap.near,258120000000000000000000000,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,jreive.near,22-08-2022
CiLNnACZtW7Ct6KUyBTr4931gA1sPDRZfbBCBeYdqSpM,wrap.near,19144000000000000000000000,token.v2.ref-finance.near,jreive.near,22-08-2022
H6a8xUTS4WgWRrnQe5wimrFZo7ThGVFFxSFqeNiw9hHw,usn,2429372939694480615,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,lexcui.near,22-08-2022
G9LHFJHhNxmZpbc3okrTq1wQWcXcWCEaAvvJozERRsyV,wrap.near,7571000000000000000000000,token.v2.ref-finance.near,jreive.near,22-08-2022
FAPjwdzdymryY6o7s6tggfx1t8vPTJoH8vd2Vv5dUtdV,aurora,500000000000000000,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,22-08-2022
BdXkqdLMs1jwsMcAnKfZkwtGj1p9TN1zCM5aSXa8cVKe,aurora,500000000000000000,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,d53d7b922cecaec8148b1c8b030fb6d78a86b085ed96bf76e152a9c3e46e3a40,22-08-2022
GYy79diLcmo4HdPdWQ1DPkSeCNs6vVfnNuzkUYdLfb1d,celo.token.a11bd.near,5700244151492809944955533,wrap.near,royjunkim.near,22-08-2022
CoYroEWgm6z7bCcnCRGVMPW7PQniwakBiKw6usYWTYiZ,token.v2.ref-finance.near,45295671915478465568,wrap.near,royjunkim.near,22-08-2022
6fEryCv3UPUaJ35NJb1BvkLsetQipNGkSDme4KVzzTmx,usn,934694476669087827,wrap.near,royjunkim.near,22-08-2022
DSpVQfxEDmyQRvwB9ttZyV5S5b8E4B9DsSQ8HqRb1J2j,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,729927007,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
2To5BJQkigcrCsxmk65H9eG7b9xHzFVGY7pCbybrdX1R,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1000000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
9MBuftoWcWVtZFBrsxYoTUwKJgAxCdndJpwueJNwJQxk,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,1537987,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
D3Gyq156kRHgFTE2NguNYyW82P6BGSaCUCQjEtfKPosT,token.pembrock.near,111019082970197564054,usn,freethinker.near,22-08-2022
6a92piAbB3NLX7iYHEqfhUFSejayu4cgw7A435ptPxt5,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,659934006,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
DdfjAKtc5hcmARxbXrSF9LgFPFta9BxqeRmsDxoQg2P7,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,1430000000,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
GLsBNeT2WA98Z2pQiNSJ94Y6LSnqS6jPnnNfYjDz1ueh,wrap.near,17244334395944664000000000,aurora,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,22-08-2022
AkyzdVuR8c6uX1VbyR1Yw1fBj8FQk6dQ234T85k3Bdce,token.v2.ref-finance.near,20000000000000000000,celo.token.a11bd.near,dung254.near,22-08-2022
Gsx7FKw3dtbJ9NcKDa3t41P2SM8RMhrozTbXzuBsqcdg,wrap.near,406698564593301435406698564,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
iPXLWtPupAceY77rA8dkCwsm75hpphUU17dq2cW5Mef,wrap.near,39811968497431880000000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
4ZD4SsD91Ti3qMSArQMwPikD7BmroXELkNAzAJEq8PfE,celo.token.a11bd.near,142387732749178532311062431,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
Gw2CSZWwEk5ZfrgfQhs1Hapv5wy2YwriqzDNpw3pjbVY,wrap.near,34990205935577255000000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
FFVEjU5FUaa6VUYsazovdvwiQDNr9B1aEhWx16aUWreE,aurora,30000000000000000,wrap.near,haidv.near,22-08-2022
5xr73tpYkAEniv1woPt1JAxC5VKs5H39jMZBGWV7vQYE,aurora,81300909999759797,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
CHsuZzf6qmJXKHHYmr5wBtjg8Uooz1nvpF5UdG9zigPx,aurora,312978730000224785,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
CE4YYz8omLFgu9WxHAYQUYbro2ZDCeaKFHQSck2VhUKx,celo.token.a11bd.near,186199342825848849945235487,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
BPqyb8m5Pf5k8g6rrVCy2EmxLLtMspnMP3xNTzyd2Gru,wrap.near,13646135135210241000000000,2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,22-08-2022
6aiH33JgMiMrmU96WJH7q17J868xGEtiUUzCGpLXKKUM,wrap.near,100000000000000000000000000,usn,usn-unofficial.poolowner.near,22-08-2022
CyBZKfuuzVozWnbfHWbEZYX78cuVuQFZ2hB7hnx86AAj,aurora,380572110001181971,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
29wZnMyg7dLVKdVGuumEUjj87x2bmLamgK72fLXpUsHq,wrap.near,50000000000000000000000000,token.v2.ref-finance.near,sapiula.near,22-08-2022
FtF5qkepYSZYs56PUSVHGW9LGzSj8timn7LihcFPASuv,token.v2.ref-finance.near,790000000000000000000,wrap.near,eels.near,22-08-2022
HWoMvedTqrt8X2qBi1NhByxvHXHFg6i79MGQnnzi9ZAj,aurora,274180819999328828,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
qrvBkJUSK3tWgr7DwZ1AxH8MCUYhW12YWWgywxPTBmi,aurora,423565170000488895,wrap.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
Ej4H5V8zSoj8SkasFFkhLpaGauizjEGaKjCN5yPCpWMn,token.v2.ref-finance.near,832036620968776374,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,son-goku.near,22-08-2022
DzmN1f5bZJbf71z6q8eSqQdKe8sEKVeNDDK29XvdiSLU,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,1819232393,wrap.near,chenrongxin.near,22-08-2022
ELthz2swTYvke3asDFumxS3vkrEa5TmSBD6yD4txJNuG,wrap.near,1700000000000000000000000,token.v2.ref-finance.near,b4e8d30fe34dfbe25352345f5d9ebef51429b8bdb67a182bc65f967fa6791b7e,22-08-2022
3JUacGDNbscJh4QKGFevDKYpTxD1KH2ppNiBpkQovB9E,usn,1545072576741540699119,wrap.near,dc38ff60e32046610422fe1bd50dcdfd9369fdfa920d5141ae5d0b97a9787056,22-08-2022
Cq5kLn4LGAcFXSYzKfPxJGeQhPEJsZiwSNPk1Yqjrr8F,wrap.near,42668808601231735000000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
rjLSHyMcj5AoXPmxpcqXbTAodmSxFWEaLH6PrMp6YoH,marmaj.tkn.near,154933823552203909,token.v2.ref-finance.near,us.near,22-08-2022
DSWdSYrKAp6gGcPLTvTWPTp4mHcxhdvys6VVHKTVdftD,pixeltoken.near,360000000,wrap.near,vyuyen.near,22-08-2022
2ECY3MR8kqNe38Fa4HUx1aHgDcnynsXSMNhLAwm2WP3C,wrap.near,15770044899364671000000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
DyFhQgks8sMDDLM45HqTC3CdAL7FRUCFFCNSn8iNn2FA,pixeltoken.near,375000000,wrap.near,giaphongvks.near,22-08-2022
8U9zieUrMwxjT659MQu7JwszuovM8U9sGgaHMyMQyNzk,wrap.near,19913463551932180500000000,aurora,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,22-08-2022
H6esHz38EN4WQUKypurA8mjVYuVSsXkWYkGkABc28gNU,wrap.near,324000000000000000000000000,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,a1822b100252589429809945190fbb531691c4e5e087815c2bd90ae750916f18,22-08-2022
2ZWjyVRvUxhdrRvdWHWpajoR3CMyuF5JVoaojsYQNJ4Q,aurora,14100000000000000,wrap.near,sicecepz.near,22-08-2022
92sdZjE1SAJRt1u7NvfFgKEHxefNDZFjPwxJara7SSxH,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,33483846,wrap.near,texascryptonite.near,22-08-2022
3pXemuAhtCJqD8G2ZfzZkvLy5LgLQ3WEPofqfry8kDLW,token.v2.ref-finance.near,5234564592295366752,sol.token.a11bd.near,fc668b4eaf257cf4a6ba6be39f7e3c511ceeabd2d3a788cc58ebdd7a6ba50323,22-08-2022
DVfPwdrM4VSnVRWwmfANkAM9TxnP51opvCfPeboypQ8Z,token.v2.ref-finance.near,5234564592295366752,wrap.near,fc668b4eaf257cf4a6ba6be39f7e3c511ceeabd2d3a788cc58ebdd7a6ba50323,22-08-2022
5Ukov4n6iN7bzPHnaTiZRMjWoAnVuNjK1Bm8C3CnsUZi,wrap.near,14851298355177240000000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
8h4qwp4JNzVwjQY1w333xehgBwg3c8iQ6cBaSPvGKSS7,wrap.near,310188499164877117633023144,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,7c5206b1b75b8787420b09d8697e08180cdf896c5fcf15f6afbf5f33fcc3cf72,22-08-2022
FqUAxji3bfkk5dykmz4PtJfh3YAf1BGKwe2yeR4PjE6Y,wrap.near,16792515492980760000000000,aurora,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,22-08-2022
HM7k8HqYjqUMknxjPTBdqEwwQtCtr481YqbTA6deu5uh,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,449740277,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,dc08478fa31cdd423bef82c4613c4e1a805c8454ceac10bd9b2dc94081ca5e62,22-08-2022
Ct6jcSYLiw2aPt9YpCskTtMLkNLmTSANMqjrnW2FyCvy,wrap.near,78880000000000000000000000,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,jreive.near,22-08-2022
42vh9zDxqDVKhTcF7pDoLTppypa8jwRg1iutSn4odgd6,wrap.near,19729000000000000000000000,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,jreive.near,22-08-2022
AJpFfrXgPs83hKJUYGum4rWeYe92k1f8fKG1zjf8bmNa,token.v2.ref-finance.near,1048032575048418154,wrap.near,soul070.near,22-08-2022
3w8tqwynFyTaCSCTNdXBfy39siYNWbvkg8BcQ1XGS7gm,wrap.near,55624074094230770000000000,dac17f958d2ee523a2206206994597c13d831ec7.factory.bridge.near,9e674d8c4f93884de03fc009e2230e32fb11e99832a00de2f0df051e7158f703,22-08-2022
CoAhy88AF8WQUn5MEoW3GKLuU6FsSCuWp5Psi155sdE7,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,205295069822328600000,wrap.near,one-one.near,22-08-2022
tz4Vsbb1wbUcmyWfPr2GL8J1rzFPG3kW3H6qxw1PXeg,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,97161957347841063776,wrap.near,boobs.zudwa.near,22-08-2022
75KfwNXP3CToWHTxy6EcyUBepx6QceyqrsSQ42hRn5Ht,a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48.factory.bridge.near,1742939951,aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near,thanhtung85.near,22-08-2022
5L3CBWF7VrR1crcAQNSQNSvVAzp7fszKiaLW9rgfkrcv,wrap.near,13471039576635007500000000,aurora,22cbf9172b7207e2e68321cccccaea12df30dff16e741892ca159736ec5bb9b0,22-08-2022
4bhf4jUyPVRoR6oxWGx7VSMaxwJHfBBS4QhFWouAcwz6,wrap.near,2000000000000000000000000,f5cfbc74057c610c8ef151a439252680ac68c6dc.factory.bridge.near,vinhdao286.near,22-08-2022
6u6ZUcqHR62h3oY23fSdTZ8ic8gEWQo9FPFNLXw5tVM8,token.paras.near,319556143375766885141,wrap.near,eels.near,22-08-2022
